73015,0.23468287671205718
73016,0.34543590018834996
73017,0.14865036107683166
73018,0.48888888888888882
73019,0.90000000000000002
73020,0.23468287671205718
73021,0.23468287671205718
73022,0.23468287671205718
73023,0.34543590018834996
73024,0.89144352921088132
73025,0.34543590018834996
73026,0.85189204801290508
73027,0.6893650793650794
73028,0.23468287671205718
73029,0.34543590018834996
73030,0.34543590018834996
73031,0.34543590018834996
73032,0.3745722429131067
73033,0.34543590018834996
73034,0.41249999999999998
73035,0.23468287671205718
73036,0.23468287671205718
73037,0.23468287671205718
73038,0.34543590018834996
73039,0.34543590018834996
73040,0.34543590018834996
73041,0.85189204801290508
73042,0.34543590018834996
73043,0.34543590018834996
73044,0.34543590018834996
73045,0.34543590018834996
73046,0.34543590018834996
73047,0.2340025252525253
73048,0.34543590018834996
73049,0.34543590018834996
73050,0.17919916057886282
73051,0.34543590018834996
73052,0.85151723928459133
73053,0.92849222103492635
73054,0.34543590018834996
73055,0.34543590018834996
73056,0.34543590018834996
73057,0.34543590018834996
73058,0.3745722429131067
73059,0.34543590018834996
73060,0.34543590018834996
73061,0.34543590018834996
73062,0.30834288137491805
73063,0.34543590018834996
73064,0.17919916057886282
73065,0.34543590018834996
73066,0.17919916057886282
73067,0.26363371106018169
73068,0.34543590018834996
73069,0.23039481911660076
73070,0.34543590018834996
73071,0.34543590018834996
73072,0.13580841548895045
73073,0.23468287671205718
73074,0.23468287671205718
73075,0.23468287671205718
73076,0.23468287671205718
73077,0.20053306342780025
73078,0.40382325183864359
73079,0.40382325183864359
73080,0.40382325183864359
73081,0.40382325183864359
73082,0.40382325183864359
73083,0.27627668914137626
73084,0.10808912707825191
73085,0.40382325183864359
73086,0.27627668914137626
73087,0.27627668914137626
73088,0.27627668914137626
73089,0.27627668914137626
73090,0.40382325183864359
73091,0.27627668914137626
73092,0.27627668914137626
73093,0.40382325183864359
73094,0.27627668914137626
73095,0.40382325183864359
73096,0.40382325183864359
73097,0.40382325183864359
73098,0.40382325183864359
73099,0.27627668914137626
73100,0.27627668914137626
73101,0.40382325183864359
73102,0.40382325183864359
73103,0.27627668914137626
73104,1.0
73105,0.60317289394089857
73106,0.27627668914137626
73107,0.40382325183864359
73108,0.27627668914137626
73109,0.86999999999999988
73110,0.40382325183864359
73111,0.40382325183864359
73112,0.27627668914137626
73113,0.27627668914137626
73114,0.40382325183864359
73115,0.40382325183864359
73116,0.52731379731379735
73117,0.27627668914137626
73118,0.40382325183864359
73119,0.96264494310038162
73120,1.0
73121,0.40382325183864359
73122,0.039053066412456303
73123,0.40382325183864359
73124,0.27627668914137626
73125,0.24777777777777779
73126,0.40382325183864359
73127,0.40382325183864359
73128,0.27627668914137626
73129,0.27627668914137626
73130,0.27627668914137626
73131,0.27627668914137626
73132,0.40382325183864359
73133,0.27627668914137626
73134,0.27627668914137626
73135,0.27627668914137626
73136,0.40382325183864359
73137,0.96264494310038162
73138,0.27627668914137626
73139,0.27627668914137626
73140,0.96264494310038162
73141,0.27627668914137626
73142,0.2918751399159889
73143,0.27627668914137626
73144,0.27627668914137626
73145,0.27627668914137626
73146,0.27627668914137626
73147,0.40382325183864359
73148,0.27627668914137626
73149,0.27627668914137626
73150,0.40382325183864359
73151,0.14468859725981162
73152,0.17263652732802701
73153,0.27627668914137626
73154,0.27627668914137626
73155,0.40382325183864359
73156,0.27627668914137626
73157,0.27627668914137626
73158,0.27627668914137626
73159,0.27627668914137626
73160,0.96264494310038162
73161,0.27627668914137626
73162,1.0
73163,0.40382325183864359
73164,0.40382325183864359
73165,0.44299607948821318
73166,0.27627668914137626
73167,0.40382325183864359
73168,0.24777777777777779
73169,0.87880952380952382
73170,0.17263652732802701
73171,0.27627668914137626
73172,0.27627668914137626
73173,0.27627668914137626
73174,0.40382325183864359
73175,0.27627668914137626
73176,0.40382325183864359
73177,0.40382325183864359
73178,0.40382325183864359
73179,0.17263652732802701
73180,0.40382325183864359
73181,0.40382325183864359
73182,0.27627668914137626
73183,1.0
73184,0.0
73185,0.27627668914137626
73186,0.41622607559186653
73187,0.40382325183864359
73188,0.27627668914137626
73189,0.40382325183864359
73190,0.27627668914137626
73191,1.0
73192,0.8172560772560773
73193,0.27627668914137626
73194,0.39525277039146967
73195,0.40382325183864359
73196,0.40382325183864359
73197,0.96264494310038162
73198,0.17263652732802701
73199,0.46245137591733149
73200,0.40382325183864359
73201,0.40382325183864359
73202,0.96264494310038162
73203,0.26710878294817608
73204,0.40382325183864359
73205,0.40382325183864359
73206,0.40382325183864359
73207,0.40382325183864359
73208,0.40382325183864359
73209,0.40382325183864359
73210,0.46245137591733149
73211,0.0
73212,0.40382325183864359
73213,0.36884434986684306
73214,0.40382325183864359
73215,0.40382325183864359
73216,0.40382325183864359
73217,0.27627668914137626
73218,0.40382325183864359
73219,0.40382325183864359
73220,0.40382325183864359
73221,0.46245137591733149
73222,0.27627668914137626
73223,0.40382325183864359
73224,0.27627668914137626
73225,0.40382325183864359
73226,0.40382325183864359
73227,0.36489082812612222
73228,0.41522777479356432
73229,0.26710878294817608
73230,0.27627668914137626
73231,0.2918751399159889
73232,0.96264494310038162
73233,0.96264494310038162
73234,0.26710878294817608
73235,0.40382325183864359
73236,0.20617641017253904
73237,0.20617641017253904
73238,0.20617641017253904
73239,0.32220205119818013
73240,0.20617641017253904
73241,0.20617641017253904
73242,0.20617641017253904
73243,1.0
73244,0.18178717459296351
73245,0.20617641017253904
73246,1.0
73247,0.20617641017253904
73248,0.20617641017253904
73249,0.20617641017253904
73250,0.18178717459296351
73251,0.20617641017253904
73252,0.20617641017253904
73253,0.048518518518518516
73254,0.57499999999999996
73255,0.20617641017253904
73256,0.20617641017253904
73257,0.20617641017253904
73258,0.20617641017253904
73259,0.20617641017253904
73260,0.20617641017253904
73261,1.0
73262,0.20617641017253904
73263,0.230006574795698
73264,0.20617641017253904
73265,0.20617641017253904
73266,0.20617641017253904
73267,0.20617641017253904
73268,0.20617641017253904
73269,0.20617641017253904
73270,0.20617641017253904
73271,0.20617641017253904
73272,1.0
73273,0.10000000000000001
73274,0.20617641017253904
73275,1.0
73276,0.20617641017253904
73277,0.20617641017253904
73278,0.20617641017253904
73279,0.20617641017253904
73280,0.20617641017253904
73281,0.20617641017253904
73282,0.20617641017253904
73283,0.20617641017253904
73284,0.33558491693238618
73285,0.33121303763115212
73286,1.0
73287,0.20617641017253904
73288,0.20617641017253904
73289,0.20617641017253904
73290,0.20617641017253904
73291,0.20617641017253904
73292,0.20617641017253904
73293,0.20617641017253904
73294,0.20617641017253904
73295,1.0
73296,0.20617641017253904
73297,0.20617641017253904
73298,0.20617641017253904
73299,0.20617641017253904
73300,0.20617641017253904
73301,0.20617641017253904
73302,0.33121303763115212
73303,0.20617641017253904
73304,0.18178717459296351
73305,1.0
73306,1.0
73307,0.20617641017253904
73308,0.20617641017253904
73309,0.20617641017253904
73310,0.20571805935883605
73311,0.20617641017253904
73312,0.20571805935883605
73313,0.44666666666666666
73314,0.20617641017253904
73315,0.20617641017253904
73316,1.0
73317,0.18572165241300131
73318,0.20617641017253904
73319,0.20617641017253904
73320,0.20617641017253904
73321,0.20617641017253904
73322,0.20617641017253904
73323,0.24175213675213678
73324,1.0
73325,1.0
73326,1.0
73327,0.230006574795698
73328,0.20617641017253904
73329,0.20617641017253904
73330,0.16759212212016589
73331,0.20617641017253904
73332,0.44666666666666666
73333,0.20617641017253904
73334,0.24452944405748783
73335,0.0441025641025641
73336,0.20617641017253904
73337,0.20617641017253904
73338,0.20617641017253904
73339,1.0
73340,1.0
73341,0.20617641017253904
73342,0.20617641017253904
73343,0.20617641017253904
73344,0.063180708180708173
73345,0.20617641017253904
73346,0.20617641017253904
73347,0.44666666666666666
73348,0.20617641017253904
73349,1.0
73350,0.20617641017253904
73351,0.20617641017253904
73352,0.20617641017253904
73353,1.0
73354,0.20617641017253904
73355,0.20617641017253904
73356,0.20617641017253904
73357,0.44290293040293038
73358,0.18883728930168558
73359,0.20617641017253904
73360,0.20617641017253904
73361,0.20617641017253904
73362,0.20617641017253904
73363,0.65329966329966327
73364,0.20617641017253904
73365,0.20617641017253904
73366,0.20617641017253904
73367,0.20617641017253904
73368,0.20617641017253904
73369,0.20617641017253904
73370,0.20617641017253904
73371,0.20617641017253904
73372,0.20617641017253904
73373,0.20617641017253904
73374,1.0
73375,0.087878102289866991
73376,0.10928571428571429
73377,0.20617641017253904
73378,0.18572165241300131
73379,0.20617641017253904
73380,0.20617641017253904
73381,0.18572165241300131
73382,0.20617641017253904
73383,0.18883728930168558
73384,0.13750000000000001
73385,0.20617641017253904
73386,0.20617641017253904
73387,0.20617641017253904
73388,0.20617641017253904
73389,0.20617641017253904
73390,0.20617641017253904
73391,0.048518518518518516
73392,0.20617641017253904
73393,0.048518518518518516
73394,0.20617641017253904
73395,0.20617641017253904
73396,0.14859673747658728
73397,0.20617641017253904
73398,0.20617641017253904
73399,0.20617641017253904
73400,0.20571805935883605
73401,0.20617641017253904
73402,0.20617641017253904
73403,0.57499999999999996
73404,0.20617641017253904
73405,0.20617641017253904
73406,0.20617641017253904
73407,1.0
73408,0.20617641017253904
73409,0.20617641017253904
73410,0.20617641017253904
73411,0.20617641017253904
73412,0.20617641017253904
73413,0.20617641017253904
73414,1.0
73415,0.20617641017253904
73416,0.20617641017253904
73417,1.0
73418,1.0
73419,1.0
73420,0.20617641017253904
73421,0.20617641017253904
73422,1.0
73423,0.26896710784695765
73424,1.0
73425,0.20617641017253904
73426,0.20617641017253904
73427,0.20617641017253904
73428,0.18178717459296351
73429,0.20617641017253904
73430,0.20617641017253904
73431,0.30648051471064125
73432,0.20617641017253904
73433,0.44785887502218014
73434,0.20617641017253904
73435,0.20617641017253904
73436,0.20617641017253904
73437,0.20617641017253904
73438,0.20617641017253904
73439,0.063180708180708173
73440,1.0
73441,0.20617641017253904
73442,0.20617641017253904
73443,0.20617641017253904
73444,0.20617641017253904
73445,0.20617641017253904
73446,0.20617641017253904
73447,0.20617641017253904
73448,0.13750000000000001
73449,0.47388915243516766
73450,0.47388915243516766
73451,0.47388915243516766
73452,0.43975914265999655
73453,0.47388915243516766
73454,0.47388915243516766
73455,0.47388915243516766
73456,0.72602707749766571
73457,0.47388915243516766
73458,0.86395679251486723
73459,0.41006493506493502
73460,0.46370967741935482
73461,0.86395679251486723
73462,0.094017094017094016
73463,0.47388915243516766
73464,0.6387096774193548
73465,0.43977150537634407
73466,0.47388915243516766
73467,0.91278720187159235
73468,0.47388915243516766
73469,0.47388915243516766
73470,0.47388915243516766
73471,0.46634856630824367
73472,0.47388915243516766
73473,0.47388915243516766
73474,0.45084328727355294
73475,0.47388915243516766
73476,0.47388915243516766
73477,0.9139246609037881
73478,0.62301523297491035
73479,0.47388915243516766
73480,0.86795679251486713
73481,0.094017094017094016
73482,0.81247549019607845
73483,0.47388915243516766
73484,0.15428703478496011
73485,0.47388915243516766
73486,0.98333333333333339
73487,0.15428703478496011
73488,0.59999999999999998
73489,0.065575349061145885
73490,0.47388915243516766
73491,0.98333333333333339
73492,0.47388915243516766
73493,0.8868891233419347
73494,0.69999999999999996
73495,0.47388915243516766
73496,0.47388915243516766
73497,0.47388915243516766
73498,0.98333333333333339
73499,0.47388915243516766
73500,0.47388915243516766
73501,0.53666666666666674
73502,0.47388915243516766
73503,0.47388915243516766
73504,0.36007405650432217
73505,0.47388915243516766
73506,0.47388915243516766
73507,0.86395679251486723
73508,0.47388915243516766
73509,0.47388915243516766
73510,0.47388915243516766
73511,0.21848739495798322
73512,0.23479627872654438
73513,0.43975914265999655
73514,0.43975914265999655
